0,1,2,3,4,5,6,7,8,orgaos,unidade,programas,numero de acoes
AÇÃO,GRUPO DESPESA,FONTE DE RECURSO,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
17.122.5114.6229,ESTÃO DAS ATIVIDADES DE APOIO ADMINISTRATIVO,,,81.796.865,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
,,PESSOAL E ENCARGOSSOCIAIS,,28.577.069,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
,,,PRÓPRIOS,28.577.069,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
,,OUTRAS DESPESASCORRENTES,,41.696.796,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
,,,PRÓPRIOS,41.696.796,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
,,INVESTIMENTOS,,11.523.000,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
,,,PRÓPRIOS,11.523.000,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
AÇÃO,GRUPO DESPESA,FONTE DE RECURSO,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
17.130.5114.6268,UMPRIMENTO DAS ATIVIDADES DE REGULAÇÃOCONÔMICO-FINANCEIRA E MERCADOS,,,7.316.961,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
,,OUTRAS DESPESASCORRENTES,,7.316.961,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
,,,PRÓPRIOS,7.316.961,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
PRODUTO:,EGULAÇÃO E FISCALIZAÇÃO ECONÔMICO FINANCEIRAS,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
INDICADOR DEPRODUTO:,RAZO DE ENTREGA DOS ITENS DA AGENDA REGULATÓRIA DA DIRETORIA DE REGULAÇÃO ECONÔMICO FINANCEIRAMERCADOS (DREFM) (%),,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
META:,00,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
roposta Orçamentária 2020,Governo do Estado de São Paulo,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
#251057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP#2,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,"Valores em R$ 1,00",,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51056 - AGÊNCIA REG.SANEAMENTO E ENERGIA DE SP-ARSESP,"PROGRAMA:     5114    EVOLUÇÃO REGULATÓRIA EM ENERGIA ELÉTRICA, GÁS CANALIZADO E SANEAMENTO BÁSICO",5
AÇÃO,GRUPO DESPESA,FONTE DE RECURSO,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5118    RESPEITO À VIDA,1
04.125.5118.6270,POIO TÉCNICO E FINANCEIRO AOS MUNICÍPIOS PARAÇÕES DE SEGURANÇA VIÁRIA.,,,164.668.219,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5118    RESPEITO À VIDA,1
,,UTRAS DESPESASORRENTES,,64.668.219,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5118    RESPEITO À VIDA,1
,,,INCULADOS ESTADUAIS,64.668.219,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5118    RESPEITO À VIDA,1
,,NVESTIMENTOS,,100.000.000,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5118    RESPEITO À VIDA,1
,,,INCULADOS ESTADUAIS,100.000.000,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5118    RESPEITO À VIDA,1
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5118    RESPEITO À VIDA,1
PRODUTO:,ARCERIAS COM MUNICÍPIOS PARA AÇÕES DE SEGURANÇA VIÁRIA,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5118    RESPEITO À VIDA,1
INDICADOR DEPRODUTO:,ÚMERO DE CONVÊNIOS FIRMADOS COM MUNICÍPIOS PARA EXECUÇÃO DE AÇÕES DE SEGURANÇA VIÁRIA (unidade),,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5118    RESPEITO À VIDA,1
META:,0,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5118    RESPEITO À VIDA,1
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5118    RESPEITO À VIDA,1
AÇÃO,GRUPO DESPESA,FONTE DE RECURSO,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
04.122.5122.4196,DMINISTRAÇÃO GERAL,,,35.997.489,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,UTRAS DESPESASORRENTES,,35.997.479,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,RÓPRIOS,9.057.966,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,ESOURO DO ESTADO,26.939.513,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,NVESTIMENTOS,,10,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,ESOURO DO ESTADO,10,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
roposta Orçamentária 2020,Governo do Estado de São Paulo,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
AÇÃO,GRUPO DESPESA,FONTE DE RECURSO,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
04.125.5122.4990,ERVIÇOS DE TRÂNSITO,,,634.477.507,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,PESSOAL E ENCARGOSSOCIAIS,,215.603.403,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,ESOURO DO ESTADO,215.603.403,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,OUTRAS DESPESASCORRENTES,,418.874.104,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,RÓPRIOS,114.180.181,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,ESOURO DO ESTADO,304.693.923,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
PRODUTO:,ERVIÇOS DE TRÂNSITO,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
INDICADOR DEPRODUTO:,ÚMERO DE DOCUMENTOS DE TRÂNSITO EMITIDOS (unidade),,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
META:,8.500.000,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
AÇÃO,GRUPO DESPESA,FONTE DE RECURSO,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
04.125.5122.4991,DUCAÇÃO E FISCALIZAÇÃO PARA O TRÂNSITO,,,130.639.957,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,OUTRAS DESPESASCORRENTES,,130.639.957,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,RÓPRIOS,9.480.834,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,INCULADOS ESTADUAIS,121.159.123,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
PRODUTO:,ÇÕES DE EDUCAÇÃO E FISCALIZAÇÃO PARA O TRANSITO,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
INDICADOR DEPRODUTO:,UMERO DE INICIATIVAS DE EDUCAÇÃO PARA O TRANSITO PROMOVIDAS (unidade),,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
META:,.602,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
AÇÃO,GRUPO DESPESA,FONTE DE RECURSO,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
04.125.5122.6255,DMINISTRAÇÃO DE PÁTIOS E LEILÕES,,,21.241.656,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,OUTRAS DESPESASCORRENTES,,21.241.656,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,INCULADOS ESTADUAIS,21.241.656,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
PRODUTO:,ERVIÇOS DE PÁTIOS E LEILÕES,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
INDICADOR DEPRODUTO:,ÚMERO DE CONTRATOS FIRMADOS DE PRESTAÇÃO DE SERVIÇO DE ADMINISTRAÇÃO DE PÁTIOS (unidade),,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
META:,1,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
AÇÃO,GRUPO DESPESA,FONTE DE RECURSO,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
04.846.5122.9001,ONTRIBUIÇÃO DO ESTADO PARA O REGIME DEREVIDÊNCIA DOS SERVIDORES,,,79.874,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,OUTRAS DESPESASCORRENTES,,79.874,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,ESOURO DO ESTADO,79.874,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
roposta Orçamentária 2020,Governo do Estado de São Paulo,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
#251058 - INSTITUTO ASSIST.MÉDICA SERVIDOR PÚB.-IAMSPE#2,,,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,"Valores em R$ 1,00",,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51057 - DEPARTAMENTO ESTADUAL DE TRÂNSITO-DETRAN-SP,PROGRAMA:     5122    UM NOVO DETRAN PARA SÃO PAULO,5
AÇÃO,GRUPO DESPESA,FONTE DE RECURSO,,,,,,,ÓRGÃO:   51000 - SECRETARIA DE GOVERNO,UNIDADE:   51058 - INSTITUTO ASSIST.MÉDICA SERVIDOR PÚB.-IAMSPE,PROGRAMA:     5121    ASSISTÊNCIA MÉDICA AO SERVIDOR PÚBLICO ESTADUAL,6
